Best Epoch: 17, Val MSE: 1.0336745704403858e+16, Val RMSE: 101669787.56938493

SCENARIO,y,y_pred,Difference,Deviation
2430,2251347142.95,2265850112.0,-14502969.05000019,-0.6441907057921137
2433,1663989135.4,1938508416.0,-274519280.5999999,-16.497660637309945
2441,2318894161.45,2243773696.0,75120465.44999981,3.239495217109311
2461,2212839796.06,2231429376.0,-18589579.940000057,-0.8400779836434219
2489,1938668924.85,1940573952.0,-1905027.1500000954,-0.09826469726632114
2513,2211225607.76,2263533312.0,-52307704.23999977,-2.3655525721316217
2521,2217582831.29,2208995328.0,8587503.289999962,0.38724611179481794
2557,2277807521.35,2265174528.0,12632993.349999905,0.5546119780354682
2565,1926496197.45,2134657792.0,-208161594.54999995,-10.805191041930543
2596,2142987553.33,2165656576.0,-22669022.670000076,-1.057823347353304
2647,1767543567.25,1988556032.0,-221012464.75,-12.50393307667421
2667,2127678479.56,2139752832.0,-12074352.440000057,-0.5674895223124601
2739,2280767305.19,2145482880.0,135284425.19000006,5.931531238726265
2760,2123109663.53,2139155840.0,-16046176.470000029,-0.7557865119091759
2790,2015326661.47,2110449280.0,-95122618.52999997,-4.719960309591525
2799,2225520538.4,2262785536.0,-37264997.599999905,-1.6744396179237662
2813,2282622971.89,2272087296.0,10535675.889999866,0.46156005699339747
2832,2211220769.15,2133284352.0,77936417.1500001,3.524587785956763
2870,2203966241.58,2218047488.0,-14081246.420000076,-0.6389048141638223
2957,2170387703.95,2055178752.0,115208951.94999981,5.3082198973171995
2965,2199393378.87,2199101696.0,291682.86999988556,0.013261969086664516
3005,2027774248.54,2042865408.0,-15091159.460000038,-0.744222857690677
3031,2460976794.6,2375222272.0,85754522.5999999,3.48457258061786
3040,1961175194.33,1952972288.0,8202906.329999924,0.4182648421066889
3054,2185381518.75,2119086336.0,66295182.75,3.0335747868829643
3056,1765776215.82,2010229888.0,-244453672.18000007,-13.843978075470876
3068,2150781406.2,2085378048.0,65403358.19999981,3.0409114571784612
3072,1884102516.35,1735579008.0,148523508.3499999,7.882984448093029
3107,2246809492.56,2209345024.0,37464468.55999994,1.6674519439257476
3130,2114475650.1,1912243072.0,202232578.0999999,9.564195174838535
3155,2135059755.98,2136645376.0,-1585620.019999981,-0.07426583801970338
3190,1932321197.26,1943284736.0,-10963538.74000001,-0.5673766222482126
3192,2213395499.87,2280085248.0,-66689748.130000114,-3.0130064027832812
3201,2072229389.49,2083183232.0,-10953842.50999999,-0.5286018317062794
3202,2083323956.27,2055370368.0,27953588.26999998,1.3417782762911397
3233,2276070227.18,2285253376.0,-9183148.820000172,-0.4034650912936851
3242,2147757830.94,2201633024.0,-53875193.05999994,-2.508438907026153
3278,2071928285.17,2115369600.0,-43441314.82999992,-2.096661121957491
3335,2147653737.15,2184489984.0,-36836246.849999905,-1.7151855633339987
3349,2095171283.07,2091890688.0,3280595.0699999332,0.15657884854134516
3352,2382041469.48,2360986112.0,21055357.48000002,0.8839206936475547
3364,1679051941.48,1867265152.0,-188213210.51999998,-11.209493040108068
3396,2248288994.77,2129322240.0,118966754.76999998,5.291435177894925
3413,2161460565.39,2169331712.0,-7871146.6100001335,-0.36415869602413564
3448,2008807056.93,2187163136.0,-178356079.06999993,-8.878706317498516
3461,2152579979.57,2194724864.0,-42144884.42999983,-1.9578777480973646
3474,2112657631.86,2055542912.0,57114719.859999895,2.7034536499752524
3479,2249879164.39,2278816768.0,-28937603.610000134,-1.286184790188315
3484,2251778334.44,2255424256.0,-3645921.559999943,-0.16191298691514658
3530,2119177517.94,2100769408.0,18408109.940000057,0.8686440746074979
