epoch,loss,mean_absolute_percentage_error,val_loss,val_mean_absolute_percentage_error
45,144468505788.416,0.03061748517187018,220711133233.0539,0.04230022530801996
46,167251977299.21347,0.034475620458784856,151589373702.6427,0.033893699659231655
47,151881689012.97852,0.03162298248629821,236100934715.27347,0.0402929044278439
48,148915056362.33432,0.031464221799059916,167173259705.48502,0.03312658655369829
49,142541804618.5903,0.03115937381355386,139877383881.32535,0.031631825599603786
50,136340749035.62779,0.030709770099897133,120423514308.21558,0.029066015607463625
51,102671478896.10106,0.026071250272424597,108279921412.5988,0.026278044292312897
52,99075708111.38695,0.02586330721252843,101880570150.32335,0.025348908622970363
53,98735287238.656,0.025849323969922566,110995294432.83034,0.027115528942076507
54,98757960004.23074,0.025630483937106634,157508431896.52695,0.03344716176673205
55,108900243372.35536,0.026422402092500737,130115200463.96806,0.030652667836336318
56,100013663204.83705,0.025878975230612253,192010967338.41116,0.03903831504359693
57,89445487080.07074,0.02437916554824302,127469784458.47505,0.030084589343822882
58,78077928795.0821,0.02317363396992809,102558451176.49501,0.02580565549135803
59,73437956814.30905,0.022428517922759055,113321468901.42914,0.02713109798238663
60,94128420111.19832,0.02599997298733184,116650566891.0499,0.02753221703890317
61,77500996640.33684,0.023605103211967567,106612826046.5948,0.025795507796867165
62,67620068939.66821,0.02271995396441535,104874663281.9481,0.02594179876089215
63,60995191918.80758,0.021559655784776335,106839935969.34132,0.02649314687429312
64,58616869693.54779,0.021224980159025443,143082300225.91617,0.034547789472186875
65,57362548216.02358,0.020578646387708815,111694071051.7525,0.028289921057527652
66,48875999540.70905,0.01917811712857924,85502269787.46507,0.022728722055485387
67,53280600319.245476,0.020133258520772582,105000630398.72255,0.025538892702695853
68,49398621450.02442,0.01925870303025371,83689059268.72655,0.02271575919778166
69,43462022487.63284,0.018368321657180785,130388850152.49501,0.03051749819856204
70,48338992493.190735,0.019136017139804992,78833010896.47903,0.020788343281237902
71,41840244846.37642,0.018027504655091387,86434886670.30739,0.022083611173663073
72,74780859870.1541,0.021528616004084285,89699747386.2515,0.024071837383175563
73,51445915549.696,0.01899950361800821,83700717948.16766,0.02370049464637172
74,34801124779.70863,0.016527959802433063,89392883250.07585,0.024272371789890373
75,34695997411.54358,0.01661812606140187,70695896953.10179,0.020908829177954717
76,35979385717.59831,0.016562396565550253,77349125645.28543,0.021579060971201536
77,34780973653.58484,0.015919330634961003,84378246407.66467,0.024234233301378295
78,35566406603.829895,0.016570242081033557,91317853521.24551,0.023655665172133855
79,33516169547.991577,0.01627563654749017,126786819936.57484,0.029513584557705058
80,33032150262.19116,0.016157223006612376,77583116234.85828,0.021138289240662925
81,25437787242.496,0.013864919967165119,82852672313.74052,0.021733613576955663
82,27050963197.520844,0.014338264610422286,75132870034.6507,0.02241141848385096
83,25261004281.74821,0.014239862719648763,63091631183.71258,0.01923458911329805
84,24163444774.80421,0.013770566257207018,70022879285.14172,0.01969730730787544
85,27250411964.95495,0.014696634053007553,77951185006.37126,0.021354135010621982
86,26120208587.506527,0.013967711283972388,100071357401.16566,0.027601598522174146
87,30900909213.37263,0.015285705738553876,68836999707.59282,0.02055432221772309
88,26697496212.102737,0.014400480850746756,78575774942.78642,0.021043193100871677
89,30606774027.102314,0.01544828288727685,86004303794.33134,0.024968790343986774
90,20631159283.28084,0.012651380454239093,72550967496.30339,0.02054908649694777
91,18208806340.28463,0.01195498838001176,87489709871.52097,0.0252679407804788
92,16663702803.509895,0.011458574009569067,59704601131.944115,0.01852142014642973
93,16516875735.686737,0.01137803114284026,82176091060.37524,0.022627480049243944
94,22287679492.096,0.013095827598516878,68637127424.51098,0.020848524067067577
95,30244783982.26863,0.014725864071987177,59635296742.451096,0.018380721705685
96,24360784737.765053,0.01352969433680961,69131511407.39322,0.01984825118364926
97,18632360368.45137,0.012077305452996179,59708734216.68663,0.017750197108797803
98,21742988067.678314,0.012659784759737943,83478325787.59282,0.022261158490698495
99,18642208674.438736,0.011976702592090556,66881039055.457085,0.018954446981707496
100,19005868472.427788,0.012042429005629138,63896793766.57884,0.018708857815497054
101,15439275095.956211,0.010997372463345527,63863106647.88822,0.018822723832316028
102,14706044586.09179,0.010854531594797184,61098693315.19361,0.018437256750291932
103,12712639325.453474,0.010026491106536828,64347656343.249504,0.018768794228603503
104,14640964393.714527,0.01076332650608138,60578223960.3992,0.018262411499332762
105,13011593156.50021,0.010109320036282664,60820462450.97006,0.018364548372725647
106,20773822825.310314,0.012481291048620877,62000361357.54092,0.01793870776742994
107,15872292760.522106,0.011151749894022941,62524344671.552895,0.01857473727449507
108,14515056507.20337,0.010716161231461324,58167710836.50299,0.018040097156863014
109,12995627209.781895,0.01024654425327715,87732434948.08783,0.024186340430212352
110,14148367553.158737,0.010761149835429694,58195849318.19561,0.017449961274401276
111,11852497169.785263,0.009726804200755923,55932254432.83034,0.01762535341247589
112,15270781582.497684,0.010747474880594956,58703065361.88423,0.017475427910982968
113,14315672331.964632,0.010374619346308081,62129307157.461075,0.019096993748284503
114,12251245962.940632,0.009631397715132488,55846823314.650696,0.01723921894581018
115,9571180185.061052,0.00870542189694549,54564202287.52096,0.01694440051258919
116,11998929382.346106,0.009690475811103457,58246446437.68463,0.017300631291420756
117,9915362001.327158,0.008749085375548978,67390089935.457085,0.020027751770398457
118,11346679835.594105,0.009498658948038754,63688727885.157684,0.018869570763168222
119,13386766300.645052,0.010266112477371567,78704469840.22356,0.023087229654044212
120,12089614817.17221,0.009690470586089711,69159359763.92815,0.021373924373569126
121,10857829329.650526,0.009120874392751017,56633036421.87625,0.01823253047739912
122,10880486544.869053,0.009420516972871202,55430647591.34531,0.017826814293682932
123,8766191419.392,0.008362272665492798,51290110986.21956,0.016575226584401078
124,9151750826.09179,0.008532583298063593,60793777495.37724,0.01913430674481178
125,9083536209.381052,0.008479026096823968,58969930259.41717,0.018453134995273606
126,10573623460.055578,0.009141450225130509,54635383413.52495,0.017645633138136236
127,9017045008.815159,0.008401065330168135,53026929614.946106,0.016595371383541595
128,10120965106.202948,0.008748831796802973,72466048598.86627,0.020521481567900814
129,11082182538.725052,0.009318370278336499,59463807360.255486,0.018640203434907035
130,10170415314.83621,0.008953022309627972,54862976893.18962,0.016432469067518822
131,8741714891.398737,0.008058485402872687,71611394309.62076,0.021827010625597842
132,12034503277.082947,0.00943178414161268,49336868040.30339,0.016472295411823396
133,6878333804.112843,0.00744099969299216,55577942882.61876,0.017745184362633618
134,8234083364.217263,0.008066347290026515,51389605113.357285,0.01681444874617035
135,6756582836.978526,0.007312598209043866,52144857249.46906,0.01684240326136648
136,8273178871.700211,0.008023765171829024,61594006064.03194,0.018669204976030453
137,8029352580.904421,0.007929488684589925,48901860210.97006,0.016334488742544267
138,7931256621.594948,0.007954581105003232,55960509609.644714,0.017007266766133303
139,6514224678.157474,0.007196641949642646,50350285067.752495,0.016479688973543412
140,7109545079.2151575,0.0074616861655131764,50575837218.746506,0.016422399033433545
141,8292571782.736842,0.008025504720250242,51041568624.92615,0.017342841762030672
142,6274949795.193263,0.006969637133181095,50545473656.59082,0.016327615641429278
143,10663978442.105263,0.0092958247096915,50529424790.738525,0.0164939682417644
144,6300029021.345684,0.007018954743876269,54485394434.043915,0.017787222438185157
145,5647389141.638737,0.006706653651634329,50058583967.93613,0.016512185108370173
146,5669345591.080421,0.0066492420889829335,48906373604.40719,0.01618714944018932
147,9842742928.222317,0.00882893636587419,60911063955.67265,0.020123056905667583
148,7972051630.295579,0.007921550317226272,45936985797.237526,0.015699274306317526
149,5776560240.316631,0.006715084187686443,50652389281.98004,0.01727687172264515
150,5210873855.029895,0.00643059542598693,52395957756.934135,0.01681836905839022
151,6451263571.429052,0.007205191222264579,51416674083.257484,0.016298015544306255
152,5960127161.505684,0.006918255893219458,48275106427.656685,0.01609954711034924
153,5826092183.767579,0.00678512623964956,52372573391.457085,0.015995846284244827
154,6646856418.573474,0.00718091298953483,54412945316.02395,0.018191182138230986
155,5828624134.251789,0.006724550545019539,47800849931.241516,0.015823347559068612
156,5593258123.048421,0.0065679683622561005,46410686723.57684,0.015409475791002224
157,6631208699.365052,0.007338286991182126,53458837142.22755,0.01687284239833643
158,6166870438.426948,0.006971922056259293,48120185639.34531,0.015677535174016707
159,4636719311.818106,0.006062062636409935,54730818067.41717,0.01866779109451942
160,7340017681.677474,0.0076506629445050895,46893978724.151695,0.015841943877349475
161,5869597717.773474,0.006669530659325813,47837542633.00599,0.01577392780777818
162,5025689727.08379,0.006189026003605441,52228119966.91417,0.016689568744998374
163,4830741535.043368,0.006154138129792716,46532583113.32535,0.01566687688982475
164,4308525751.1882105,0.005807478841198118,46967338995.73653,0.015465032541659658
165,4366380181.61179,0.005908560577387872,46198668050.90619,0.015397775773248986
166,3897839275.2774734,0.0056578064976554165,46299738181.49301,0.01611938210996147
167,7735665396.250947,0.007702365304294386,52338185487.84032,0.01636547895851071
168,5225733733.537684,0.006379743922305735,50841665544.17565,0.016474176529133154
169,5431328784.168421,0.006604998108783835,48618691295.80838,0.016452039560366297
170,5784593793.024,0.0066641735618836,49653054985.1976,0.016205148639421383
171,3188889670.817684,0.004913146717767967,48811740859.01797,0.016624043427943113
172,4233890086.480842,0.005795084994678435,50091456937.133736,0.016964397582777603
173,4147314360.7511578,0.005754086148189871,49614865215.87225,0.016528852934579175
174,4268696575.029895,0.005860297994982255,47045323040.19162,0.015630128667011352
175,4084277573.5242105,0.005660494784187329,46997020790.546906,0.015421710681623804
176,6140002040.993684,0.006876020130358244,49301828814.43513,0.01617254600850884
177,4445808384.215579,0.005940067756136781,48741605864.49501,0.01605948758964053
178,4157483313.6909475,0.005836990225668017,48532188125.253494,0.016539484340541376
179,5166568920.225684,0.0064035381837502904,47217064592.09581,0.015603641059227333
180,4370500627.186526,0.005808793606334611,46694970494.72256,0.016028096345429888
181,3971192425.7414737,0.00562376377045324,46817784654.17964,0.015355413913459121
182,4480460654.699789,0.005820135986726535,50117677203.161674,0.016984348146322957
183,3752198275.503158,0.005499752991097538,46780394040.20759,0.015836727125068267
184,2737341373.4938946,0.004666140071851643,44332713750.99401,0.015145506267389376
185,3164992773.551158,0.0050503451751643105,49846497235.033936,0.016420777171418932
186,5566321468.793263,0.0065182802949688935,48912341887.233536,0.01631208385959892
187,3737229029.591579,0.005435149221239906,43709713301.71657,0.01532830931469352
188,3670334076.389053,0.005415225647193821,47350583463.6008,0.016400040796550806
189,3772738170.88,0.00547091558693271,45443664395.241516,0.01527436243225179
190,4213231166.3023157,0.005699156688624306,52055454339.83234,0.016653982649172495
191,3621247190.1237893,0.005411693230957577,44897721270.41916,0.015096640554507693
192,2571501429.0593686,0.004527281744895797,46063849345.27744,0.01516166721803402
193,2640183424.7006316,0.004603780935469427,45534359380.31138,0.01573988500268695
194,3690095661.702737,0.005437436043431884,45448758988.39122,0.015160695487027337
195,4187890530.6273685,0.005663537256027523,48754777337.357285,0.016289767935619263
196,4383708710.804211,0.005855509882302661,46679300044.9022,0.015595397871069446
197,3051853331.294316,0.004857716182344838,47534314502.13174,0.015607385739996404
198,2978967385.950316,0.00482665351337116,45226666624.766464,0.015262779295481668
199,3637209736.1381054,0.0052577022529746355,46400442372.08782,0.015559485022298352
200,2903112868.1094737,0.004787611965776274,46686285785.16567,0.015315750355417738
