Best Epoch: 32, Val MSE: 5.0734993943080504e+16, Val RMSE: 225244298.3586499

SCENARIO,y,y_pred,Difference,Deviation
906,2169787393.17,2193119744.0,-23332350.829999924,-1.075328896436807
942,2277471465.66,2337596672.0,-60125206.34000015,-2.639998228147994
966,2212552072.51,2106957824.0,105594248.51000023,4.772509077728066
973,2004694843.45,2059011968.0,-54317124.54999995,-2.7094958979653154
1014,2191387934.55,2184986368.0,6401566.550000191,0.2921238384619813
1025,1928171823.86,1981531776.0,-53359952.140000105,-2.7673857422716104
1029,1903424601.39,1928544896.0,-25120294.609999895,-1.3197420371500652
1035,1408159918.93,1451710336.0,-43550417.06999993,-3.092718127007337
1039,2118412591.71,2221107968.0,-102695376.28999996,-4.847751410271944
1059,2015708560.63,2150359808.0,-134651247.3699999,-6.680095029606625
1082,1501457576.05,1630966912.0,-129509335.95000005,-8.62557410984
1089,1651705319.37,1624915968.0,26789351.369999886,1.6219207540130698
1093,2573186298.66,2523069184.0,50117114.65999985,1.9476675546616502
1118,1168888164.43,1047401344.0,121486820.43000007,10.393365603906362
1166,1826422454.89,1853605120.0,-27182665.109999895,-1.4883010793708744
1170,2055080079.95,2023526912.0,31553167.950000048,1.5353741325139862
1173,2262350634.89,2159204352.0,103146282.88999987,4.5592527214516
1206,2138770843.65,2172687616.0,-33916772.349999905,-1.5858067473987982
1227,1704079738.28,1381236480.0,322843258.28,18.94531406176212
1234,2110495431.26,2029627008.0,80868423.25999999,3.831726999367169
1240,-1961579622.96,-968283264.0,-993296358.96,50.637575316016374
1243,2121750612.86,2123348864.0,-1598251.140000105,-0.07532700263230996
1250,1787715192.23,1838180096.0,-50464903.76999998,-2.8228715619432614
1253,2189204377.08,2253166336.0,-63961958.92000008,-2.921698841353208
1309,798227621.68,1413809792.0,-615582170.32,-77.11862551491356
1321,1821975472.2,1876014464.0,-54038991.79999995,-2.965956052896196
1331,1034741166.79,1493751552.0,-459010385.21000004,-44.359923036014266
1356,1662736475.7,1719023744.0,-56287268.29999995,-3.3852188318839533
1362,1829992379.19,1839685248.0,-9692868.809999943,-0.529667168028877
1377,2043804145.12,2071159680.0,-27355534.880000114,-1.338461659612397
1421,1964708811.41,1936997504.0,27711307.410000086,1.4104536636201417
1431,1688161920.18,1734193408.0,-46031487.81999993,-2.7267223167249166
1436,1778305983.47,1850585344.0,-72279360.52999997,-4.064506401140348
1471,1958070813.86,1909231232.0,48839581.859999895,2.494270458161881
1474,-1407145934.95,-343046656.0,-1064099278.95,75.62110315074112
1527,1577434325.51,1615754368.0,-38320042.49000001,-2.429263892023572
1567,2147142579.72,2099432448.0,47710131.72000003,2.2220290431863967
1593,1710278797.66,1581200768.0,129078029.66000009,7.547192296168576
1619,2271162359.54,2228888320.0,42274039.53999996,1.8613393869631638
1622,1519018288.5,1447529344.0,71488944.5,4.70625963105381
1631,971363334.35,1113594752.0,-142231417.64999998,-14.642452789838513
1668,2138657560.88,2136680064.0,1977496.8800001144,0.09246439991947226
1678,1590840162.01,1783283072.0,-192442909.99,-12.09693560582803
1717,1918629257.29,1826931456.0,91697801.28999996,4.7793392570026825
1719,1594022181.45,1536426112.0,57596069.45000005,3.6132539509335975
1738,2027189413.53,2145004288.0,-117814874.47000003,-5.81173489184939
1758,1910871342.09,1879884800.0,30986542.089999914,1.6215922761240764
1768,1625755951.91,1609021824.0,16734127.910000086,1.0293136488499515
1793,2182448055.04,2106067456.0,76380599.03999996,3.499767101609209
1827,1177518451.06,1492755840.0,-315237388.94000006,-26.771333277726896
1846,1810308706.3,1862328320.0,-52019613.70000005,-2.8735217103562603
1877,1782419955.92,1825999616.0,-43579660.07999992,-2.4449715082720886
1879,1713105933.02,1744270976.0,-31165042.98000002,-1.8192128332110666
1898,1890538077.59,1965711104.0,-75173026.41000009,-3.976276770147278
1913,2001033842.79,1994564992.0,6468850.789999962,0.32327543151297117
1936,2455524389.93,2518941696.0,-63417306.07000017,-2.5826380031113443
1973,2159490303.56,2192514816.0,-33024512.440000057,-1.5292734765031324
1996,-1923097998.24,-1632730624.0,-290367374.24,15.098937989938179
2042,1805299569.29,1850962688.0,-45663118.71000004,-2.5293928767710683
2089,1448394265.02,1578356352.0,-129962086.98000002,-8.972839103184757
2090,747228504.9,918198592.0,-170970087.10000002,-22.880562770136905
2098,2499319235.54,2451011840.0,48307395.53999996,1.9328221402482313
